"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3590083";"";"0";"432.49";"1";"5.56";"7";"CCCN(CCCCNC(=O)/N=N/c1cc(F)c(F)c(F)c1)C1Cc2ccccc2C1";"Ki";"'='";"4.9";"nM";"8.31";"";"";"UO_0000065";"19.21";"0.37";"2.75";"14.56";"False";"CHEMBL3592695";"Displacement of [3H]spiperone from human dopamine D3 receptor expressed in CHO cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3588764";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2015";"CHEMBL3308072";""
"CHEMBL3664828";"";"0";"449.60";"0";"4.68";"BDBM107512";"Cc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4cccc5c4OCO5)CC3)CC2)cn1";"Ki";"'='";"11.63";"nM";"7.93";"";"226985";"UO_0000065";"17.65";"0.33";"3.25";"12.46";"False";"CHEMBL3707696";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL542324";"";"0";"403.98";"0";"4.55";"6e";"Cl.c1ccc(N2CCN(CCCCc3cc(-c4cccs4)no3)CC2)cc1";"Ki";"'='";"15.0";"nM";"7.82";"";"";"UO_0000065";"21.29";"0.41";"3.27";"24.07";"False";"CHEMBL674409";"Displacement of the radioligand [3H]YM-09151-2 from cloned human Dopamine receptor D3 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135103";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL107529";"";"0";"307.40";"0";"3.98";"7";"c1ccc(CN2CCC(n3ccc(-c4cnco4)c3)CC2)cc1";"Ki";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"16.81";"0.31";"1.19";"15.11";"False";"CHEMBL675054";"Displacement of [3H]spiperone from human Dopamine receptor D3 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131871";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3308072";""
"CHEMBL267044";"LEVOSULPIRIDE";"2";"341.43";"0";"0.56";"(S)-Sulpiride";"CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC";"Ki";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"20.66";"0.42";"6.50";"6.94";"False";"CHEMBL674413";"In vitro displacement of [3H]spiperone from the cloned human dopamine receptor D3 stably expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133305";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";"CHEMBL3308072";""
"CHEMBL543277";"";"0";"423.99";"0";"4.99";"6g";"C(=C/c1cc(CCCCN2CCN(c3ccccc3)CC2)on1)\c1ccccc1.Cl";"Ki";"'='";"27.0";"nM";"7.57";"";"";"UO_0000065";"19.53";"0.36";"2.58";"23.28";"False";"CHEMBL674409";"Displacement of the radioligand [3H]YM-09151-2 from cloned human Dopamine receptor D3 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135103";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL557829";"";"0";"448.03";"0";"4.95";"6t";"CCOc1ccccc1N1CCN(CCCCc2cc(-c3cccs3)no2)CC1.Cl";"Ki";"'='";"3.9";"nM";"8.41";"";"";"UO_0000065";"20.43";"0.40";"3.46";"20.15";"False";"CHEMBL674409";"Displacement of the radioligand [3H]YM-09151-2 from cloned human Dopamine receptor D3 expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135103";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";"CHEMBL3308072";""
"CHEMBL1627305";"";"0";"461.39";"0";"3.78";"6, PG648";"O=C(NCCC(O)CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cc2ccccc2[nH]1";"IC50";"'='";"30.0";"nM";"7.52";"";"";"UO_0000065";"16.30";"0.33";"3.74";"10.51";"False";"CHEMBL3599948";"Antagonist activity at human dopamine D3 receptor expressed in CHO cells assessed as inhibition of quinpirole-stimulated mitogenesis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3596172";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3308072";""
"CHEMBL3664855";"";"0";"456.63";"0";"4.48";"BDBM107539";"O=C(C[C@@H]1CCCOC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1";"Ki";"'='";"11.72";"nM";"7.93";"";"227012";"UO_0000065";"17.37";"0.33";"3.45";"13.21";"False";"CHEMBL3707696";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3695358";"";"0";"370.54";"0";"3.89";"BDBM138401";"CC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1";"Ki";"'='";"6.0";"nM";"8.22";"";"272438";"UO_0000065";"22.19";"0.42";"4.33";"19.78";"False";"CHEMBL3707832";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638568";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3642817";"";"0";"442.60";"0";"2.51";"BDBM106552";"O=C(CC1(O)CCC1)N[C@H]1CC[C@H](CCN2CCN(c3nccc4c3CCO4)CC2)CC1";"Ki";"'='";"25.8";"nM";"7.59";"";"225163";"UO_0000065";"17.15";"0.32";"5.08";"9.74";"False";"CHEMBL3707834";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL340851";"";"0";"499.66";"1";"5.01";"48";"COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(OCc3ccccc3)cc2)CC1";"Ki";"'='";"19.5";"nM";"7.71";"";"";"UO_0000065";"15.43";"0.28";"2.70";"14.27";"False";"CHEMBL675894";"Binding affinity for human dopamine receptor D3 by displacing [125I]iodosulpiride expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1144878";"1";"Scientific Literature";"J. Med. Chem.";"2003";"CHEMBL3308072";""
"CHEMBL2334891";"";"0";"341.41";"0";"3.07";"L-ICP; 14a";"COc1cc2c(cc1O)[C@@H]1Cc3ccc(OC)c(OC)c3CN1CC2";"Ki";"'='";"37.3";"nM";"7.43";"";"";"UO_0000065";"21.76";"0.41";"4.36";"14.52";"False";"CHEMBL3999645";"Displacement of [3H]SCH23390 from human FLAG-tagged dopamine D3 receptor expressed in HEK293 cells after 1 hr";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3997822";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"CHEMBL3307715";""
"CHEMBL3676869";"";"0";"448.58";"1";"6.13";"BDBM141782";"O=C(N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1)c1ccc(F)cc1";"Ki";"'='";"3.05";"nM";"8.52";"";"277250";"UO_0000065";"18.98";"0.35";"2.39";"18.72";"False";"CHEMBL3707598";"Radioligand Binding Assay: liquots of membrane preparations were thawed at RT, resuspended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KC1, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein / well (D2, D3) and 15 ug protein / well (5-HT2A), respectively.The binding affinity (IQ) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ulÂ with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H] -spiperone for D2, 0.5 nM [3H] -spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10uM - 0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639297";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3642803";"";"0";"516.65";"1";"3.88";"BDBM106538";"Cc1nc(-c2cccc(C(=O)N[C@H]3CC[C@H](CCN4CCN(c5nccc6c5CCO6)CC4)CC3)c2)no1";"Ki";"'='";"19.5";"nM";"7.71";"";"225149";"UO_0000065";"14.92";"0.28";"3.83";"7.98";"False";"CHEMBL3707834";"Radioligand Binding Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3639183";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL279247";"";"0";"331.46";"0";"4.70";"4";"Cc1nn(C2CCN(Cc3ccccc3)CC2)cc1-c1ccccc1";"Ki";"'='";"28.0";"nM";"7.55";"";"";"UO_0000065";"22.79";"0.41";"2.85";"35.86";"True";"CHEMBL674989";"Displacement of [3H]spiperone from human Dopamine receptor D3 expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132043";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"CHEMBL3307715";""
"CHEMBL301265";"PRAMIPEXOLE";"4";"211.33";"0";"1.58";"Pramipexole";"CCCN[C@H]1CCc2nc(N)sc2C1";"Ki";"'='";"5.6";"nM";"8.25";"";"";"UO_0000065";"39.05";"0.80";"6.67";"16.20";"False";"CHEMBL4406549";"Displacement of [3H]-7-OH-DPAT from human D3R expressed in HEK293 cell membranes measured after 90 mins in Tris buffer containing NaCl by topcount assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"CHEMBL3307715";""
"CHEMBL3609164";"";"0";"391.52";"0";"3.61";"5h";"CC(C)c1ccc(Nc2nc(N3CCN(CCO)CC3)nc3ccccc23)cc1";"Ki";"'='";"1140.65";"nM";"5.94";"";"";"UO_0000065";"15.18";"0.28";"2.33";"9.21";"False";"CHEMBL3610651";"Displacement of [3H]-spiperone from dopamine D3 receptor (unknown origin) expressed in HEK293 cell membranes incubated for 15 mins by liquid scintillation spectrometry";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3608303";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";"CHEMBL3307715";""
"CHEMBL1940420";"";"0";"315.39";"0";"2.81";"13";"Fc1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1";"Ki";"'='";"229.0";"nM";"6.64";"";"";"UO_0000065";"21.05";"0.39";"3.83";"23.22";"False";"CHEMBL3292987";"Displacement of [3H]N-methylspiperone from human dopamine D3 receptor by PDSP assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3286287";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2014";"None";""
"CHEMBL3318847";"";"0";"947.99";"2";"9.61";"20";"CN(CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1)CCN(C)CCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1";"Ki";"'='";"47.0";"nM";"7.33";"";"";"UO_0000065";"7.73";"0.15";"-2.28";"7.35";"False";"CHEMBL3369123";"Displacement of [3H]spiperone from human D3 receptor stably expressed in CHO cell membranes by competitive binding assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3352709";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2014";"CHEMBL3308072";""
"CHEMBL140612";"";"0";"393.49";"0";"2.29";"2a";"COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccccc23)CC1";"Ki";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"19.81";"0.37";"5.51";"12.55";"False";"CHEMBL1031104";"Displacement of [3H]spiperone from human cloned dopamine D3 receptor H6.55A mutant expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"H349A";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158482";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3307715";""
"CHEMBL309901";"";"0";"365.91";"1";"5.42";"32";"Cc1c(C2CCN(Cc3ccccc3)CC2)n[nH]c1-c1ccc(Cl)cc1";"Ki";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"17.40";"0.33";"0.95";"19.95";"False";"CHEMBL678864";"Ability to displace [3H]spiperone from human dopamine receptor D3 (hD3) receptor stably expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130098";"1";"Scientific Literature";"J. Med. Chem.";"1997";"CHEMBL3307715";""
"CHEMBL85";"RISPERIDONE";"4";"410.49";"0";"3.59";"Risperidone";"Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2";"Ki";"'='";"9.6";"nM";"8.02";"";"";"UO_0000065";"19.53";"0.37";"4.43";"12.50";"False";"CHEMBL992744";"Binding affinity to human cloned dopamine D3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155799";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL476108";"";"0";"374.89";"0";"4.65";"13";"O=C(CCCN1CCCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1";"Ki";"'='";"158.8";"nM";"6.80";"";"";"UO_0000065";"18.14";"0.36";"2.15";"28.87";"False";"CHEMBL992744";"Binding affinity to human cloned dopamine D3 receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155799";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";"None";""
"CHEMBL58296";"";"0";"387.31";"1";"6.03";"29";"Clc1ccc(CN2CCC(c3cc(-c4ccc(Cl)cc4)on3)CC2)cc1";"Ki";"'='";"430.0";"nM";"6.37";"";"";"UO_0000065";"16.44";"0.33";"0.34";"21.75";"False";"CHEMBL678864";"Ability to displace [3H]spiperone from human dopamine receptor D3 (hD3) receptor stably expressed in HEK293 cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130098";"1";"Scientific Literature";"J. Med. Chem.";"1997";"CHEMBL3307715";""
"CHEMBL142020";"";"0";"407.52";"0";"2.68";"3a";"COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccn3n2)CC1";"Ki";"'='";"7.4";"nM";"8.13";"";"";"UO_0000065";"19.95";"0.37";"5.45";"13.09";"False";"CHEMBL1031098";"Displacement of [3H]spiperone from human cloned dopamine D3 receptor D3.32E mutant expressed in HEK293 cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"P35462";"D110E";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1158482";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3307715";""
"CHEMBL3115576";"";"0";"485.27";"0";"3.48";"11c";"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccccc1I)CC2";"Ki";"'='";"1.79";"nM";"8.75";"";"";"UO_0000065";"22.13";"0.57";"5.27";"21.08";"False";"CHEMBL3117736";"Displacement of [3H]spiperone from human dopamine D3 receptor transfected in HEK293 cells after 2 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112461";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3307715";""
"CHEMBL3115574";"";"0";"485.27";"0";"3.48";"11a";"O=C(O)C(=O)O.Oc1ccc2c(c1)O[C@@H](CNCc1ccc(I)cc1)CC2";"Ki";"'='";"13.9";"nM";"7.86";"";"";"UO_0000065";"19.88";"0.51";"4.38";"18.94";"False";"CHEMBL3117736";"Displacement of [3H]spiperone from human dopamine D3 receptor transfected in HEK293 cells after 2 hrs by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3112461";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3307715";""
"CHEMBL4589125";"";"0";"409.49";"0";"3.02";"23";"COc1ccc(OCCN2CCN(C(=O)c3cc4cc(OC)ccc4[nH]3)CC2)cc1";"EC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"15.35";"0.29";"3.26";"9.37";"False";"CHEMBL4406524";"Agonist activity at human D3R expressed in CHOK1 cells assessed as induction of beta-arrestin recruitment measured after 90 mins by beta-galactosidase based PathHunter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4445988";"";"0";"413.91";"0";"3.67";"97";"COc1ccc(OCCN2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)c(Cl)c1";"EC50";"'='";"41.0";"nM";"7.39";"";"";"UO_0000065";"17.85";"0.35";"3.72";"12.78";"False";"CHEMBL4406524";"Agonist activity at human D3R expressed in CHOK1 cells assessed as induction of beta-arrestin recruitment measured after 90 mins by beta-galactosidase based PathHunter assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4402608";"1";"Scientific Literature";"J Med Chem";"2020";"None";""
"CHEMBL4086944";"";"0";"557.45";"2";"5.37";"31";"NC(=O)c1cccc(-c2ccc(OC(=O)NC/C=C/CN3CCN(c4cccc(Cl)c4Cl)CC3)cc2F)c1";"EC50";"'='";"9.12";"nM";"8.04";"";"";"UO_0000065";"14.42";"0.29";"2.67";"9.15";"False";"CHEMBL4008742";"Agonist activity at recombinant human CB1 receptor expressed in CHO-K1 cells assessed as increase in cAMP accumulation after 20 mins by HTRF assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4007414";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL3664829";"";"0";"442.60";"0";"4.23";"BDBM107513";"O=C(C[C@H]1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3OCO4)CC2)CC1";"Ki";"'='";"10.8";"nM";"7.97";"";"226986";"UO_0000065";"18.00";"0.34";"3.74";"13.27";"False";"CHEMBL3707696";"Biochemical Assay: The ability of the compounds to bind to the 5-HT2A, D3 and D2 receptors was determined using radioligand binding to cloned receptors selectively expressed in HEK-293 EBNA cells.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"EBNA";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638396";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL3695363";"";"0";"398.55";"0";"4.32";"BDBM138406";"COCC(=O)N[C@H]1CC[C@H](CCN2CCC(c3cccc4occc34)CC2)CC1";"Ki";"'='";"10.5";"nM";"7.98";"";"272443";"UO_0000065";"20.02";"0.38";"3.66";"14.58";"False";"CHEMBL3707832";"Radioligand Binding Assay: Aliquots of membrane preparations were thawed at RT, resupended in assay buffer (D2, D3: 50 mM Tris-HCl, 120 mM NaCl, 5 mM MgCl2, 1 mM EDTA, 5 mM KCl, 1.5 mM CaCl2, pH=7.4; 5-HT2A: 50 mM Tris-HCl, 10 mM MgCl2, 1 mM EGTA, pH=7.4), homogenized with a Polytron for 20-30 sec at 12.000 rpm and adjusted to a final concentration of approximately 7.5 ug protein/well (D2, D3) and 15 ug protein/well (5-HT2A), respectively.The binding affinity (Ki) of the compounds was determined using radioligand binding. Membranes were incubated in a total volume of 200 ul with a fixed concentration of radioligand (final concentration approximately 0.7 nM [3H]-spiperone for D2, 0.5 nM [3H]-spiperone for D3, and 1.1 nM [3H]-ketanserin for 5-HT2A) and ten concentrations of test compound in ranging between 10 uM-0.1 nM for 1 h at RT. At the end of the incubation, the reaction mixtures were filtered on to unifilter 96-well white microplates with bonded GF/C filters.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638568";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL92183";"";"0";"228.34";"0";"3.15";"10";"CCCN1CCC[C@@H](c2cccc(C#N)c2)C1";"Ki";"'='";"249.0";"nM";"6.60";"";"";"UO_0000065";"28.92";"0.53";"3.45";"24.43";"False";"CHEMBL673301";"Tested for in vitro binding affinity against cloned mammalian dopamine D3 receptor, expressed in CHO-K1 cells, using [3H]spiperone as radioligand";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127438";"1";"Scientific Literature";"J. Med. Chem.";"1994";"CHEMBL3307512";""
"CHEMBL7686";"";"0";"326.83";"0";"3.31";"21a";"Clc1ccc(N2CCN(Cc3cnc4ccccn34)CC2)cc1";"Ki";"'='";"5300.0";"nM";"5.28";"";"";"UO_0000065";"16.14";"0.31";"1.97";"22.19";"False";"CHEMBL673448";"Binding affinity evaluated for the displacement of [3H]-spiperone against human dopamine receptor D3";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL234";"Dopamine D3 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131703";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1999";"None";""
