"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4111934";"";"0";"557.74";"1";"4.12";"BDBM190229";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](C(NC(C)C(N)=O)c1ccccc1)C2";"EC50";"'='";"456.6";"nM";"6.34";"";"340491";"UO_0000065";"11.37";"0.21";"2.22";"7.37";"False";"CHEMBL3887474";"GTPgammaS Functional Assay (mu): [35S]GTPgammaS functional assays were conducted using freshly thawed pt-receptor membranes prepared in-house from a cell line expressing recombinant mu opioid receptor in a HEK-293, CHO cell background, or purchased from a commercial source (Perkin Elmer, Shelton, Conn.; or DiscovRx, Fremont, Calif.). Assay reactions were prepared by sequentially adding the following reagents to binding buffer (100 mM NaCl, 10 mM MgCl2,20 mM HEPES, pH 7.4) on ice (final concentrations indicated): membrane protein (0.026 mg/mL), saponin (10 mg/mL), GDP (3 mM) and [35S]GTPgammaS (0.20 nM; Perkin Elmer, Shelton, Conn.). The prepared membrane solution (190 ul/well) was transferred to 96-shallow well polypropylene plates containing 10 ul of 20x concentrated stock solutions of the agonist [D-Ala2, N-methyl-Phe4 Gly-ol5]-enkephalin (DAMGO) prepared in dimethyl sulfoxide (DMSO). Plates were incubated for 30 min at about 25° C. with shaking. Reactions were terminated by rapid filtration onto 96-well Unifilter GF/B.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886333";"37";"BindingDB Database";"";"2015";"CHEMBL3308072";""
"CHEMBL4111224";"";"0";"505.66";"1";"4.03";"BDBM199337";"CO[C@]12CC[C@@]3(C[C@@H]1COCc1ccccc1C)[C@H]1Cc4ccc(OCCO)c5c4[C@@]3(CCN1C)[C@H]2O5";"EC50";"'='";"18.22";"nM";"7.74";"";"354830";"UO_0000065";"15.31";"0.29";"3.71";"12.82";"False";"CHEMBL3887793";"Functional Assay: [35S]GTPgammaS functional assays were conducted using freshly thawed u-receptor membranes (Perkin Elmer, Shelton, Conn.). Assay reactions were prepared by sequentially adding the following reagents to binding buffer (100 mM NaCl, 10 mM MgCl2, 20 mM HEPES, pH 7.4) on ice (final concentrations indicated): membrane protein (0.026 mg/mL), saponin (10 mg/mL), GDP (3 mM) and [35S]GTPgammaS (0.20 nM; Perkin Elmer, Shelton, Conn.). The prepared membrane solution (190 ul/well) was transferred to 96-shallow well polypropylene plates containing 10 ul of 20x concentrated stock solutions of the agonist [D-Ala2, N-methyl-Phe4 Gly-ol5]-enkephalin (DAMGO) prepared in dimethyl sulfoxide (DMSO). Plates were incubated for 30 min at about 25° C. with shaking. Reactions were terminated by rapid filtration onto 96-well Unifilter GF/B filter plates (Perkin Elmer, Shelton, Conn.) using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by three filtration washes with 2001 of ice-cold binding buffer.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886452";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL3084648";"";"0";"437.41";"1";"7.20";"20";"Cc1ccc([C@@H]2C[C@@H]3CC[C@H](C2)N3C(c2ccccc2Cl)c2ccccc2Cl)nc1";"Ki";"'='";"661.0";"nM";"6.18";"";"";"UO_0000065";"14.13";"0.28";"-1.02";"38.31";"False";"CHEMBL1063067";"Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells by Topcount microplate scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152437";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL3084669";"";"0";"520.55";"2";"7.87";"9";"Clc1ccccc1C(c1ccccc1Cl)N1[C@H]2CC[C@@H]1C[C@H](c1ncccc1CN1CCCCC1)C2";"Ki";"'='";"918.0";"nM";"6.04";"";"";"UO_0000065";"11.60";"0.23";"-1.83";"31.17";"False";"CHEMBL1063067";"Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells by Topcount microplate scintillation counting";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152437";"1";"Scientific Literature";"J. Med. Chem.";"2009";"CHEMBL3308072";""
"CHEMBL398089";"";"0";"359.43";"0";"3.53";"8";"NC(=O)c1ccc(Oc2ccc3c(c2)CN(Cc2ccccc2)CC3)nc1";"Ki";"'='";"231.59";"nM";"6.63";"";"";"UO_0000065";"18.46";"0.34";"3.11";"9.69";"False";"CHEMBL901089";"Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138307";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308072";""
"CHEMBL237716";"";"0";"367.49";"0";"4.30";"17";"CCCCCCN1CCCc2cc(Oc3ccc(C(N)=O)cn3)ccc2C1";"Ki";"'='";"12.03";"nM";"7.92";"";"";"UO_0000065";"21.55";"0.40";"3.62";"11.57";"False";"CHEMBL901089";"Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138307";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"CHEMBL3308072";""
"CHEMBL38874";"DAMGO";"0";"513.60";"2";"-0.94";"DAMGO";"C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)NCCO";"Ki";"'='";"87.1";"nM";"7.06";"";"";"UO_0000065";"13.75";"0.26";"8.00";"4.06";"False";"CHEMBL3748890";"Displacement of 2-((1E,3E,5E)-5-(1-Ethyl-3,3-dimethyl-5-sulfoindolin-2-ylidene)-penta-1,3-dien-1-yl)-1-(6-((6-((6S,7R,7aR,12bS)-9-hydroxy-7-methoxy-3-methyl-1,2,3,4,5,6,7,7a-octahydro-4a,7-ethano-4,12-methanobenzofuro[3,2-e]isoquinoline-6-carboxamido)hexyl)-amino)-6-oxohexyl)-3,3-dimethyl-3H-indol-1-ium-5-sulfonate,2,2,2-Trifluoroacetate Salt from human MOR expressed in HEK293 cells by Cheng-Prusoff analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3745681";"1";"Scientific Literature";"J. Med. Chem.";"2015";"CHEMBL3307715";""
"CHEMBL13470";"SNC-80";"0";"449.64";"0";"4.85";"2n";"C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C";"IC50";"'='";"4785.0";"nM";"5.32";"";"";"UO_0000065";"11.83";"0.22";"0.47";"14.77";"False";"CHEMBL754684";"Binding affinity for micro receptors by the inhibition of binding of [3H]DAMGO to Opioid receptor mu 1 in human cloned receptors.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130143";"1";"Scientific Literature";"J. Med. Chem.";"1997";"None";""
"CHEMBL237074";"";"0";"386.50";"0";"1.72";"4";"Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCCc1[nH]c(=O)c(C)nc1C";"Ki";"'='";"15.4";"nM";"7.81";"";"";"UO_0000065";"20.21";"0.38";"6.09";"6.45";"False";"CHEMBL898721";"Displacement of [3H]DAMGO from human mu opioid receptor";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137484";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2007";"None";""
"CHEMBL611929";"";"0";"604.58";"1";"3.77";"5";"O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1ccc(C(F)(F)F)cc1.O=C(O)C(=O)O";"Ki";"'='";"0.47";"nM";"9.33";"";"";"UO_0000065";"18.13";"0.34";"5.56";"11.37";"False";"CHEMBL1071833";"Displacement of [3H]DAMGO from mu opioid receptor expressed in HEK293 cells by visible spectrophotometry";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152554";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2009";"CHEMBL3307715";""
"CHEMBL4092125";"";"0";"349.26";"0";"3.95";"46";"CN1CCc2ccccc2C1CNC(=O)c1ccc(Cl)c(Cl)c1";"Ki";"'='";"6.91";"nM";"8.16";"";"";"UO_0000065";"23.37";"0.48";"4.21";"25.23";"False";"CHEMBL3992794";"Displacement of [3H]naloxone from recombinant human MOR expressed in HEK cell membranes incubated for 60 mins";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3992491";"1";"Scientific Literature";"Eur J Med Chem";"2017";"None";""
"CHEMBL3698877";"";"0";"451.61";"1";"5.24";"BDBM14163";"CCOC(=O)c1nc2ccccc2n([C@@H]2C[C@@H]3CCC[C@H](C2)N3C2CCCCCCC2)c1=O";"Ki";"'='";"480.0";"nM";"6.32";"";"142813";"UO_0000065";"13.99";"0.26";"1.08";"9.81";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL3698836";"";"0";"449.64";"0";"3.80";"BDBM133975";"O=c1c(N2CC3CNCC3C2)nc2ccccc2n1C1CCN(C2CCCCCCC2)CC1";"Ki";"'='";"4340.0";"nM";"5.36";"";"267035";"UO_0000065";"11.93";"0.22";"1.56";"10.04";"False";"CHEMBL3887030";"Radioligand Binding Assay: Radioligand dose-displacement binding assays for u-opioid receptors used 0.2nM[3H]-diprenorphine (NEN, Boston, Mass.), with 5-20mg membrane protein/well in a final volume of 500 uL binding buffer (10mM MgCl2, 1mM EDTA, 5% DMSO, 50mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylemimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500uL of ice-cold binding buffer. Filter plates were subsequently dried at 50C for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50uL/well), and plates were counted using a Packard Top-Count for 1 min/well.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886144";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL468952";"";"0";"452.43";"1";"6.64";"20";"OCC1(c2ccccc2)CC2CCC(C1)N2C(c1ccccc1Cl)c1ccccc1Cl";"Ki";"'='";"627.0";"nM";"6.20";"";"";"UO_0000065";"13.71";"0.27";"-0.44";"26.43";"False";"CHEMBL966891";"Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138606";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL376690";"";"0";"350.51";"0";"3.88";"BDBM50199914";"C[C@H]1CN2CCN(Cc3ccccc3)C[C@H]2C[C@@]1(C)c1cccc(O)c1";"IC50";"'='";"11.0";"nM";"7.96";"";"223801";"UO_0000065";"22.71";"0.42";"4.08";"29.80";"False";"CHEMBL3705131";"Binding Assay: The receptor binding method (DeHaven and DeHaven-Hudkins, 1998) was a modification of the method of Raynor et al. (1994).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638450";"37";"BindingDB Database";"";"2013";"None";""
"CHEMBL258336";"";"0";"247.38";"0";"3.28";"28";"CO[C@]1(c2ccccc2)CCCC[C@@H]1CN(C)C";"IC50";"'='";"2590.0";"nM";"5.59";"";"";"UO_0000065";"22.58";"0.42";"2.31";"44.80";"False";"CHEMBL948139";"Binding affinity to mu opioid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141623";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL270642";"";"0";"263.38";"0";"2.99";"8";"CO[C@]1(c2cccc(O)c2)CCCC[C@@H]1CN(C)C";"IC50";"'='";"56.0";"nM";"7.25";"";"";"UO_0000065";"27.53";"0.52";"4.26";"22.18";"False";"CHEMBL948139";"Binding affinity to mu opioid receptor";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1141623";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";"None";""
"CHEMBL2397020";"";"0";"445.52";"0";"2.36";"1";"O=C(N[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccccn1";"Ki";"'='";"1.51";"nM";"8.82";"";"";"UO_0000065";"19.80";"0.37";"6.46";"9.61";"False";"CHEMBL2399076";"Displacement of [3H]naloxone from mu opioid receptor (unknown origin) after 1.5 hrs";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2396652";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL4077003";"";"0";"327.47";"0";"4.25";"22a";"O=C(CN1[C@@H]2CC[C@@H]1CC(c1cccc(O)c1)C2)C1CCCCC1";"Ki";"'='";"0.1";"nM";"10.00";"";"";"UO_0000065";"30.54";"0.57";"5.75";"24.67";"False";"CHEMBL4022084";"Displacement of [3H]DPN from recombinant human mu opioid receptor expressed in CHOK1 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4020770";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2017";"None";""
"CHEMBL412050";"";"0";"474.60";"0";"3.07";"28";"O=C(CCc1ccccc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5";"Ki";"'='";"0.12";"nM";"9.92";"";"";"UO_0000065";"20.90";"0.39";"6.85";"12.09";"False";"CHEMBL950282";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1142345";"1";"Scientific Literature";"J. Med. Chem.";"2008";"CHEMBL3308072";""
"CHEMBL170384";"";"0";"294.44";"0";"4.10";"2";"C[C@H]1C2Cc3cc4cc[nH]c4cc3[C@@]1(C)CCN2CC1CC1";"Ki";"'='";"18.0";"nM";"7.75";"";"";"UO_0000065";"26.30";"0.48";"3.64";"40.70";"False";"CHEMBL1030604";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136834";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";"CHEMBL3308072";""
"CHEMBL282195";"";"0";"375.60";"0";"4.73";"28";"CCN1C(=O)N(C2CCN(C3CCC(C(C)C)CC3)CC2)[C@@H]2CCCC[C@H]21";"Ki";"'='";"421.0";"nM";"6.38";"";"";"UO_0000065";"16.97";"0.32";"1.65";"23.80";"False";"CHEMBL753236";"Binding affinity towards opioid receptor mu 1 using [3H]- diprenophine as radioligand from membrane preparations of recombinant HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147615";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307715";""
"CHEMBL26681";"";"0";"347.55";"0";"4.15";"18";"CCCC1CCC(N2CCC(N3C(=O)N[C@@H]4CCCC[C@H]43)CC2)CC1";"Ki";"'='";"435.0";"nM";"6.36";"";"";"UO_0000065";"18.30";"0.35";"2.21";"17.88";"False";"CHEMBL753236";"Binding affinity towards opioid receptor mu 1 using [3H]- diprenophine as radioligand from membrane preparations of recombinant HEK293 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HEK293";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147615";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";"CHEMBL3307715";""
"CHEMBL4065350";"";"0";"389.97";"0";"4.77";"11";"Cl.Oc1cccc(CCN(CCc2cccc(O)c2)CC2CCCCC2)c1";"Ki";"'='";"167.0";"nM";"6.78";"";"";"UO_0000065";"19.17";"0.36";"2.01";"15.51";"False";"CHEMBL4019245";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cell membranes after 60 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017505";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4094512";"";"0";"361.91";"0";"3.99";"14";"Cl.Oc1ccc(CCN(CCc2cccc(O)c2)CC2CCC2)cc1";"Ki";"'='";"16.1";"nM";"7.79";"";"";"UO_0000065";"23.95";"0.44";"3.80";"17.83";"False";"CHEMBL4019245";"Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cell membranes after 60 mins by liquid scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4017505";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL114825";"";"0";"514.97";"1";"2.59";"29";"CNC(=O)CN1CN(c2ccccc2)C2(CCN(C(=O)OCc3cc4c(cc3Cl)OCO4)CC2)C1=O";"IC50";"'='";"179.0";"nM";"6.75";"";"";"UO_0000065";"13.10";"0.26";"4.16";"6.70";"False";"CHEMBL757060";"Binding affinity against mu-opiate receptor (human) using [3H]DAMGO radioligand";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134447";"1";"Scientific Literature";"J. Med. Chem.";"2001";"None";""
"CHEMBL3910689";"";"0";"463.57";"0";"3.14";"Ex 63A; Ex 63B";"NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CC2CCC(F)(F)CC2)C(=O)CO)c1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"17.26";"0.33";"4.86";"9.21";"False";"CHEMBL3880325";"Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879907";"38";"Patent Bioactivity Data";"";"2014";"CHEMBL3307512";""
"CHEMBL3924562";"";"0";"455.64";"0";"3.68";"Example 62";"NC(=O)c1cccc([C@@H]2C[C@@H]3CC[C@H](C2)N3CCN(CCCC2CCCCC2)C(=O)CO)c1";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"17.56";"0.33";"4.32";"9.21";"False";"CHEMBL3880325";"Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879907";"38";"Patent Bioactivity Data";"";"2014";"CHEMBL3307512";""
"CHEMBL3944063";"";"0";"585.66";"0";"2.51";"Example 153";"CC(CO)(CO)C(=O)N(CCN1[C@H]2CC[C@@H]1C[C@H](c1cccc(C(N)=O)c1)C2)CC1CCCC1.O=C(O)C(F)(F)F";"Ki";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"16.96";"0.32";"5.49";"7.47";"False";"CHEMBL3880325";"Displacement of [3H]-diprenorphine from human mu opioid receptor expressed in CHOK1 cell membranes";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"CHO-K1";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3879907";"38";"Patent Bioactivity Data";"";"2014";"CHEMBL3307512";""
"CHEMBL4110981";"";"0";"498.62";"0";"1.78";"BDBM199413";"COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COC(=O)[C@@H](N)CO)C2";"Ki";"'='";"361.75";"nM";"6.44";"";"354655";"UO_0000065";"12.92";"0.24";"4.66";"6.22";"False";"CHEMBL3887789";"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886452";"37";"BindingDB Database";"";"2015";"None";""
"CHEMBL4115091";"";"0";"499.61";"0";"4.10";"BDBM199344";"CO[C@]12CC[C@@]3(C[C@@H]1COc1ccc(-n4ccnc4)cc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1C)[C@H]2O5";"Ki";"'='";"36.46";"nM";"7.44";"";"354590";"UO_0000065";"14.89";"0.27";"3.34";"10.78";"False";"CHEMBL3887789";"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL233";"Mu opioid receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886452";"37";"BindingDB Database";"";"2015";"None";""
